time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.1000000000000014,-0.162068612977,0.156461209123,14.6042767454,6.240481913,6.24803289206,0.0,0.00591205780867,-0.0543319846503,4.29156180632,-0.0491743202976,-0.0521011532228,0.0,454.3518883044064,454.297809232816,454.07979998131685,452.4629752912563
2.1600000000000015,-0.160990745255,0.152324934256,14.8643471382,6.23716876552,6.24491652221,0.0,0.0303174442639,-0.0838370787473,4.377099124,-0.071430433575,-0.0516182483752,0.0,450.45884216588894,450.4961924527578,450.27003408765364,448.46354509407576
2.2200000000000015,-0.158404327616,0.146369159534,15.1290597916,6.2326905655,6.2418634886,0.0,0.0561862693811,-0.115101062277,4.44635214902,-0.0819709521558,-0.0494547107663,0.0,445.19719153468753,445.37255505057084,446.3027515973918,445.4371319909719
2.2800000000000016,-0.154181315756,0.138415890879,15.3985327225,6.22803002184,6.23975555653,0.0,0.0848121323387,-0.150468216506,4.53568615089,-0.0702373027751,-0.0158841919201,0.0,450.9493944517035,453.6525492087781,452.2047760173473,453.14433668806515
2.3400000000000016,-0.148259770058,0.128319642946,15.6720866792,6.22390576741,6.23896341387,0.0,0.112646836672,-0.186453863406,4.58255636009,-0.0658966335437,-0.00831617200893,0.0,439.51304760277964,440.1400184499497,439.9271730093088,440.2828539916724
2.4000000000000017,-0.140739992536,0.116102563968,15.9465218196,6.22023784824,6.23863761189,0.0,0.13805025813,-0.221106306286,4.56531785217,-0.0529939644461,-0.000205701774968,0.0,419.1387743552051,419.8432332410998,418.9959705428371,420.11338003389847
2.4600000000000017,-0.131572580839,0.101576166122,16.2225957768,6.21760596482,6.2390546801,0.0,0.167494645364,-0.263367011383,4.63682886768,-0.0300122982409,0.0183851545814,0.0,447.39600568956666,448.90720667859335,447.2072359312797,449.074274538823
2.520000000000002,-0.12051695625,0.0842661669238,16.5060003518,6.21525836723,6.24066557283,0.0,0.20083703396,-0.313802079063,4.80925676883,-0.0721284617303,0.0399110946222,0.0,478.68902522854717,480.3245507592138,480.75156893981256,477.5483500259015
2.580000000000002,-0.107495684545,0.063854709498,16.799913843,6.21159714903,6.24256806579,0.0,0.232916821846,-0.366973170074,4.98706215674,-0.0449623505925,0.00535491539141,0.0,483.8779750012729,481.2694830634708,481.1312457423309,483.181259593055
2.640000000000002,-0.0927414169459,0.0404532634098,17.1006326677,6.20896065254,6.24280619454,0.0,0.258855450875,-0.413310278781,5.03664527086,-0.0419750812356,0.00104138182886,0.0,445.1507184111912,444.7974777449924,445.21054974264945,445.4538472533027
2.700000000000002,-0.0765658734531,0.0144641210511,17.4010825037,6.20601881034,6.24248608847,0.0,0.280344764303,-0.453222526108,4.97857016022,-0.0694054536382,-0.0228419376422,0.0,411.5924261296996,409.4729427849807,411.36213458271646,408.9235217567803
2.760000000000002,-0.059056003735,-0.0140408240566,17.6989301531,6.20179921301,6.24176294374,0.0,0.303403427676,-0.497298598965,4.94975822831,-0.0722346491059,0.00366908248955,0.0,419.3567066045914,421.65366032236886,419.1656212878742,418.91553537033207
